item_id,csv_row_number,expected_key,question,status,error,question_dir,ground_truth_table_csv
row_28,28,endpoint_role,"In Breast trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_28__In_Breast_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_on_th,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_28__In_Breast_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_on_th/ground_truth_table.csv
row_29,29,endpoint_role,"In Colorectal trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_29__In_Colorectal_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_o,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_29__In_Colorectal_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_o/ground_truth_table.csv
row_105,105,endpoint_role,"In Pancreatic trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_105__In_Pancreatic_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_o,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_105__In_Pancreatic_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_o/ground_truth_table.csv
row_106,106,endpoint_role,"In Small Cell Lung trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_106__In_Small_Cell_Lung_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_ba,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_106__In_Small_Cell_Lung_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_ba/ground_truth_table.csv
row_116,116,endpoint_role,"In Hepatocellular trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_116__In_Hepatocellular_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_bas,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_116__In_Hepatocellular_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_bas/ground_truth_table.csv
row_150,150,endpoint_role,"In Mesothelioma trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_150__In_Mesothelioma_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_150__In_Mesothelioma_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based/ground_truth_table.csv
row_152,152,endpoint_role,"In Prostate trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_152__In_Prostate_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_on,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_152__In_Prostate_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_on/ground_truth_table.csv
row_179,179,endpoint_role,"In Gastric/GEJ trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_179__In_Gastric_GEJ_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_179__In_Gastric_GEJ_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based/ground_truth_table.csv
row_248,248,endpoint_role,"In Renal cell trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_248__In_Renal_cell_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_o,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_248__In_Renal_cell_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_o/ground_truth_table.csv
row_302,302,endpoint_role,"In Non-Small Cell Lung trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_302__In_Non_Small_Cell_Lung_trials_determine_whether_the_listed_endpoint_is_primary_or_secondar,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_302__In_Non_Small_Cell_Lung_trials_determine_whether_the_listed_endpoint_is_primary_or_secondar/ground_truth_table.csv
row_312,312,endpoint_role,"In Bladder trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_312__In_Bladder_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_on_t,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_312__In_Bladder_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_on_t/ground_truth_table.csv
row_321,321,endpoint_role,"In NSCLC trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_321__In_NSCLC_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_on_the,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_321__In_NSCLC_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_on_the/ground_truth_table.csv
row_339,339,endpoint_role,"In Esophageal/GEJ trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_339__In_Esophageal_GEJ_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_bas,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_339__In_Esophageal_GEJ_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_bas/ground_truth_table.csv
row_362,362,endpoint_role,"In Head and Neck trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_362__In_Head_and_Neck_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_base,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_362__In_Head_and_Neck_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_base/ground_truth_table.csv
row_418,418,endpoint_role,"In Hodgkin Lymphoma trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_418__In_Hodgkin_Lymphoma_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_b,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_418__In_Hodgkin_Lymphoma_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_b/ground_truth_table.csv
row_436,436,endpoint_role,"In Urothelial trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_436__In_Urothelial_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_o,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_436__In_Urothelial_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_based_o/ground_truth_table.csv
row_469,469,endpoint_role,"In Multiple Myeloma trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_469__In_Multiple_Myeloma_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_b,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/endpoint_role__row_469__In_Multiple_Myeloma_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_b/ground_truth_table.csv
row_8,8,era,"For Atezolizumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_8__For_Atezolizumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_8__For_Atezolizumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_57,57,era,"For Durvalumab, Tremelimumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_57__For_Durvalumab_Tremelimumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_57__For_Durvalumab_Tremelimumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_142,142,era,"For Atezolizumab+Trastuzumab emtansine+Placebo trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_142__For_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_bucket_the_publication_year_into_201,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_142__For_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_bucket_the_publication_year_into_201/ground_truth_table.csv
row_191,191,era,"For Brentuximab-vedotin trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_191__For_Brentuximab_vedotin_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_191__For_Brentuximab_vedotin_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_224,224,era,"For Durvalumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_224__For_Durvalumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_224__For_Durvalumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_264,264,era,"For Ipilimumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_264__For_Ipilimumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_264__For_Ipilimumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_294,294,era,"For Cemiplimab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_294__For_Cemiplimab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_294__For_Cemiplimab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_326,326,era,"For Tremelimumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_326__For_Tremelimumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_326__For_Tremelimumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_368,368,era,"For Nivolumab, Ipilimumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_368__For_Nivolumab_Ipilimumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_368__For_Nivolumab_Ipilimumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_400,400,era,"For Pembrolizumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_400__For_Pembrolizumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_400__For_Pembrolizumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_405,405,era,"For Chemotherapy trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_405__For_Chemotherapy_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_405__For_Chemotherapy_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_448,448,era,"For Nivolumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_448__For_Nivolumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_448__For_Nivolumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_476,476,era,"For Avelumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_476__For_Avelumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/era__row_476__For_Avelumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_10,10,followup_bucket,"In Melanoma trials, bucket overall follow-up months into <12, 12–23, or ≥24.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/followup_bucket__row_10__In_Melanoma_trials_bucket_overall_follow_up_months_into_12_12_23_or_24,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/followup_bucket__row_10__In_Melanoma_trials_bucket_overall_follow_up_months_into_12_12_23_or_24/ground_truth_table.csv
